Product Name,Cleaned Description,processed_description,tokenized_description,sentiment_score,keyword_count,named_entities,pos_tags
Swift (Object Storage),openstack object storage swift used redundant scalable data storage using clusters standardized servers store petabytes accessible data longterm storage system large amounts static data retrieved updated object storage ideal cost effective scaleout storage,openstack object storage swift used redundant scalable storage using clusters standardized servers store petabytes accessible longterm storage system large amounts static retrieved updated object storage ideal cost effective scaleout storage,"['openstack', 'object', 'storage', 'swift', 'used', 'redundant', 'scalable', 'storage', 'using', 'clusters', 'standardized', 'servers', 'store', 'petabytes', 'accessible', 'longterm', 'storage', 'system', 'large', 'amounts', 'static', 'retrieved', 'updated', 'object', 'storage', 'ideal', 'cost', 'effective', 'scaleout', 'storage']",0.3982142857142857,0,"(S
  openstack/NN
  object/JJ
  storage/NN
  swift/NN
  used/VBN
  redundant/NN
  scalable/JJ
  storage/NN
  using/VBG
  clusters/NNS
  standardized/JJ
  servers/NNS
  store/VBP
  petabytes/NNS
  accessible/JJ
  longterm/JJ
  storage/NN
  system/NN
  large/JJ
  amounts/NNS
  static/JJ
  retrieved/VBD
  updated/JJ
  object/JJ
  storage/NN
  ideal/NN
  cost/NN
  effective/JJ
  scaleout/NN
  storage/NN)","[('openstack', 'NN'), ('object', 'JJ'), ('storage', 'NN'), ('swift', 'NN'), ('used', 'VBN'), ('redundant', 'NN'), ('scalable', 'JJ'), ('storage', 'NN'), ('using', 'VBG'), ('clusters', 'NNS'), ('standardized', 'JJ'), ('servers', 'NNS'), ('store', 'VBP'), ('petabytes', 'NNS'), ('accessible', 'JJ'), ('longterm', 'JJ'), ('storage', 'NN'), ('system', 'NN'), ('large', 'JJ'), ('amounts', 'NNS'), ('static', 'JJ'), ('retrieved', 'VBD'), ('updated', 'JJ'), ('object', 'JJ'), ('storage', 'NN'), ('ideal', 'NN'), ('cost', 'NN'), ('effective', 'JJ'), ('scaleout', 'NN'), ('storage', 'NN')]"
ASN.1 Tools for C,oss asn tools c complete development toolkit rapidly building applications using asn,oss asn tools c complete development toolkit rapidly building applications using asn,"['oss', 'asn', 'tools', 'c', 'complete', 'development', 'toolkit', 'rapidly', 'building', 'applications', 'using', 'asn']",0.1,0,"(S
  oss/IN
  asn/NN
  tools/NNS
  c/VBP
  complete/JJ
  development/NN
  toolkit/NN
  rapidly/RB
  building/VBG
  applications/NNS
  using/VBG
  asn/NN)","[('oss', 'IN'), ('asn', 'NN'), ('tools', 'NNS'), ('c', 'VBP'), ('complete', 'JJ'), ('development', 'NN'), ('toolkit', 'NN'), ('rapidly', 'RB'), ('building', 'VBG'), ('applications', 'NNS'), ('using', 'VBG'), ('asn', 'NN')]"
Perfecto Mobile,perfecto leading testing platform web mobile apps access cloud endtoend testing anywhere world test real mobile devices vms real macs simulators emulators,perfecto leading testing web mobile apps access endtoend testing anywhere world test real mobile devices vms real macs simulators emulators,"['perfecto', 'leading', 'testing', 'web', 'mobile', 'apps', 'access', 'endtoend', 'testing', 'anywhere', 'world', 'test', 'real', 'mobile', 'devices', 'vms', 'real', 'macs', 'simulators', 'emulators']",0.2,0,"(S
  perfecto/NN
  leading/VBG
  testing/VBG
  web/NN
  mobile/JJ
  apps/JJ
  access/NN
  endtoend/VBP
  testing/VBG
  anywhere/RB
  world/NN
  test/NN
  real/JJ
  mobile/JJ
  devices/NNS
  vms/POS
  real/JJ
  macs/NN
  simulators/NNS
  emulators/NNS)","[('perfecto', 'NN'), ('leading', 'VBG'), ('testing', 'VBG'), ('web', 'NN'), ('mobile', 'JJ'), ('apps', 'JJ'), ('access', 'NN'), ('endtoend', 'VBP'), ('testing', 'VBG'), ('anywhere', 'RB'), ('world', 'NN'), ('test', 'NN'), ('real', 'JJ'), ('mobile', 'JJ'), ('devices', 'NNS'), ('vms', 'POS'), ('real', 'JJ'), ('macs', 'NN'), ('simulators', 'NNS'), ('emulators', 'NNS')]"
Spring.net,open source springnet application framework provides comprehensive infrastructural support developing enterprise net applications allows remove incidental complexity using base class libraries makes best practices test driven development easy practices,open source springnet application framework provides comprehensive infrastructural support developing enterprise net applications allows remove incidental complexity using base class libraries makes best practices test driven development easy practices,"['open', 'source', 'springnet', 'application', 'framework', 'provides', 'comprehensive', 'infrastructural', 'support', 'developing', 'enterprise', 'net', 'applications', 'allows', 'remove', 'incidental', 'complexity', 'using', 'base', 'class', 'libraries', 'makes', 'best', 'practices', 'test', 'driven', 'development', 'easy', 'practices']",0.12666666666666665,0,"(S
  open/JJ
  source/NN
  springnet/NN
  application/NN
  framework/NN
  provides/VBZ
  comprehensive/JJ
  infrastructural/JJ
  support/NN
  developing/VBG
  enterprise/JJ
  net/NN
  applications/NNS
  allows/VBZ
  remove/VB
  incidental/JJ
  complexity/NN
  using/VBG
  base/JJ
  class/NN
  libraries/NNS
  makes/VBZ
  best/JJS
  practices/NNS
  test/RB
  driven/VBN
  development/NN
  easy/JJ
  practices/NNS)","[('open', 'JJ'), ('source', 'NN'), ('springnet', 'NN'), ('application', 'NN'), ('framework', 'NN'), ('provides', 'VBZ'), ('comprehensive', 'JJ'), ('infrastructural', 'JJ'), ('support', 'NN'), ('developing', 'VBG'), ('enterprise', 'JJ'), ('net', 'NN'), ('applications', 'NNS'), ('allows', 'VBZ'), ('remove', 'VB'), ('incidental', 'JJ'), ('complexity', 'NN'), ('using', 'VBG'), ('base', 'JJ'), ('class', 'NN'), ('libraries', 'NNS'), ('makes', 'VBZ'), ('best', 'JJS'), ('practices', 'NNS'), ('test', 'RB'), ('driven', 'VBN'), ('development', 'NN'), ('easy', 'JJ'), ('practices', 'NNS')]"
ExamDiff,examdiff pro commercial software utility visual file directory comparison microsoft windows examdiff pro doublepane view allows sidebyside comparisons colorcoded line numbers indicating whether line added deleted changed,examdiff pro commercial software utility visual file directory comparison microsoft windows examdiff pro doublepane view allows sidebyside comparisons colorcoded line numbers indicating whether line added deleted changed,"['examdiff', 'pro', 'commercial', 'software', 'utility', 'visual', 'file', 'directory', 'comparison', 'microsoft', 'windows', 'examdiff', 'pro', 'doublepane', 'view', 'allows', 'sidebyside', 'comparisons', 'colorcoded', 'line', 'numbers', 'indicating', 'whether', 'line', 'added', 'deleted', 'changed']",0.0,0,"(S
  examdiff/JJ
  pro/JJ
  commercial/JJ
  software/NN
  utility/NN
  visual/JJ
  file/NN
  directory/NN
  comparison/NN
  microsoft/JJ
  windows/NNS
  examdiff/JJ
  pro/JJ
  doublepane/NN
  view/NN
  allows/VBZ
  sidebyside/JJ
  comparisons/NNS
  colorcoded/VBD
  line/NN
  numbers/NNS
  indicating/VBG
  whether/IN
  line/NN
  added/VBD
  deleted/VBD
  changed/VBD)","[('examdiff', 'JJ'), ('pro', 'JJ'), ('commercial', 'JJ'), ('software', 'NN'), ('utility', 'NN'), ('visual', 'JJ'), ('file', 'NN'), ('directory', 'NN'), ('comparison', 'NN'), ('microsoft', 'JJ'), ('windows', 'NNS'), ('examdiff', 'JJ'), ('pro', 'JJ'), ('doublepane', 'NN'), ('view', 'NN'), ('allows', 'VBZ'), ('sidebyside', 'JJ'), ('comparisons', 'NNS'), ('colorcoded', 'VBD'), ('line', 'NN'), ('numbers', 'NNS'), ('indicating', 'VBG'), ('whether', 'IN'), ('line', 'NN'), ('added', 'VBD'), ('deleted', 'VBD'), ('changed', 'VBD')]"
Telerik DevCraft,devcraft software development tooling collection net ui controls javascript ui components web desktop mobile applications reporting report management solutions automated testing mocking tools telerik kendo ui suites,devcraft software development tooling collection net ui controls javascript ui components web desktop mobile applications reporting report management solutions automated testing mocking tools telerik kendo ui suites,"['devcraft', 'software', 'development', 'tooling', 'collection', 'net', 'ui', 'controls', 'javascript', 'ui', 'components', 'web', 'desktop', 'mobile', 'applications', 'reporting', 'report', 'management', 'solutions', 'automated', 'testing', 'mocking', 'tools', 'telerik', 'kendo', 'ui', 'suites']",0.0,0,"(S
  devcraft/NN
  software/NN
  development/NN
  tooling/VBG
  collection/NN
  net/NN
  ui/NN
  controls/VBZ
  javascript/JJ
  ui/JJ
  components/NNS
  web/VBP
  desktop/VBP
  mobile/JJ
  applications/NNS
  reporting/VBG
  report/NN
  management/NN
  solutions/NNS
  automated/VBD
  testing/VBG
  mocking/NN
  tools/NNS
  telerik/VBP
  kendo/JJ
  ui/JJ
  suites/NNS)","[('devcraft', 'NN'), ('software', 'NN'), ('development', 'NN'), ('tooling', 'VBG'), ('collection', 'NN'), ('net', 'NN'), ('ui', 'NN'), ('controls', 'VBZ'), ('javascript', 'JJ'), ('ui', 'JJ'), ('components', 'NNS'), ('web', 'VBP'), ('desktop', 'VBP'), ('mobile', 'JJ'), ('applications', 'NNS'), ('reporting', 'VBG'), ('report', 'NN'), ('management', 'NN'), ('solutions', 'NNS'), ('automated', 'VBD'), ('testing', 'VBG'), ('mocking', 'NN'), ('tools', 'NNS'), ('telerik', 'VBP'), ('kendo', 'JJ'), ('ui', 'JJ'), ('suites', 'NNS')]"
Kendo UI,kendo ui comprehensive html user interface framework building interactive highperformance websites applications comes library ui widgets abundance datavisualization gadgets clientside data source builtin mvvm modelviewviewmodel library,kendo ui comprehensive html user interface framework building interactive highperformance websites applications comes library ui widgets abundance datavisualization gadgets clientside source builtin mvvm modelviewviewmodel library,"['kendo', 'ui', 'comprehensive', 'html', 'user', 'interface', 'framework', 'building', 'interactive', 'highperformance', 'websites', 'applications', 'comes', 'library', 'ui', 'widgets', 'abundance', 'datavisualization', 'gadgets', 'clientside', 'source', 'builtin', 'mvvm', 'modelviewviewmodel', 'library']",0.0,0,"(S
  kendo/NN
  ui/JJ
  comprehensive/JJ
  html/NN
  user/NN
  interface/NN
  framework/NN
  building/VBG
  interactive/JJ
  highperformance/NN
  websites/NNS
  applications/NNS
  comes/VBZ
  library/JJ
  ui/JJ
  widgets/NNS
  abundance/JJ
  datavisualization/NN
  gadgets/NNS
  clientside/VBP
  source/NN
  builtin/NN
  mvvm/NN
  modelviewviewmodel/NN
  library/NN)","[('kendo', 'NN'), ('ui', 'JJ'), ('comprehensive', 'JJ'), ('html', 'NN'), ('user', 'NN'), ('interface', 'NN'), ('framework', 'NN'), ('building', 'VBG'), ('interactive', 'JJ'), ('highperformance', 'NN'), ('websites', 'NNS'), ('applications', 'NNS'), ('comes', 'VBZ'), ('library', 'JJ'), ('ui', 'JJ'), ('widgets', 'NNS'), ('abundance', 'JJ'), ('datavisualization', 'NN'), ('gadgets', 'NNS'), ('clientside', 'VBP'), ('source', 'NN'), ('builtin', 'NN'), ('mvvm', 'NN'), ('modelviewviewmodel', 'NN'), ('library', 'NN')]"
MKS Implementer,implementer premier software configuration management solution ibm iseries,implementer premier software configuration management ibm iseries,"['implementer', 'premier', 'software', 'configuration', 'management', 'ibm', 'iseries']",0.0,0,"(S
  implementer/NN
  premier/NN
  software/NN
  configuration/NN
  management/NN
  ibm/NN
  iseries/NNS)","[('implementer', 'NN'), ('premier', 'NN'), ('software', 'NN'), ('configuration', 'NN'), ('management', 'NN'), ('ibm', 'NN'), ('iseries', 'NNS')]"
Rancher,rancher complete software stack teams adopting containers addresses operational security challenges managing multiple kubernetes clusters providing devops teams integrated tools running containerized workloads,rancher complete software stack teams adopting containers addresses operational security challenges managing multiple kubernetes clusters providing devops teams integrated tools running containerized workloads,"['rancher', 'complete', 'software', 'stack', 'teams', 'adopting', 'containers', 'addresses', 'operational', 'security', 'challenges', 'managing', 'multiple', 'kubernetes', 'clusters', 'providing', 'devops', 'teams', 'integrated', 'tools', 'running', 'containerized', 'workloads']",0.05,3,"(S
  rancher/RB
  complete/JJ
  software/NN
  stack/NN
  teams/NNS
  adopting/VBG
  containers/NNS
  addresses/VBZ
  operational/JJ
  security/NN
  challenges/NNS
  managing/VBG
  multiple/JJ
  kubernetes/NNS
  clusters/NNS
  providing/VBG
  devops/NNS
  teams/RB
  integrated/JJ
  tools/NNS
  running/VBG
  containerized/JJ
  workloads/NNS)","[('rancher', 'RB'), ('complete', 'JJ'), ('software', 'NN'), ('stack', 'NN'), ('teams', 'NNS'), ('adopting', 'VBG'), ('containers', 'NNS'), ('addresses', 'VBZ'), ('operational', 'JJ'), ('security', 'NN'), ('challenges', 'NNS'), ('managing', 'VBG'), ('multiple', 'JJ'), ('kubernetes', 'NNS'), ('clusters', 'NNS'), ('providing', 'VBG'), ('devops', 'NNS'), ('teams', 'RB'), ('integrated', 'JJ'), ('tools', 'NNS'), ('running', 'VBG'), ('containerized', 'JJ'), ('workloads', 'NNS')]"
FME Server,automate data integration using fme server ability connect hundreds systems including best support spatial data,automate integration using fme server ability connect hundreds systems including best support spatial,"['automate', 'integration', 'using', 'fme', 'server', 'ability', 'connect', 'hundreds', 'systems', 'including', 'best', 'support', 'spatial']",1.0,0,"(S
  automate/JJ
  integration/NN
  using/VBG
  fme/JJ
  server/NN
  ability/NN
  connect/VBP
  hundreds/NNS
  systems/NNS
  including/VBG
  best/JJS
  support/NN
  spatial/NN)","[('automate', 'JJ'), ('integration', 'NN'), ('using', 'VBG'), ('fme', 'JJ'), ('server', 'NN'), ('ability', 'NN'), ('connect', 'VBP'), ('hundreds', 'NNS'), ('systems', 'NNS'), ('including', 'VBG'), ('best', 'JJS'), ('support', 'NN'), ('spatial', 'NN')]"
DevOps Suite,sapien devops suite offers current versions sapien technologies desktop software tools primalscript powershell studio versionrecall primalsql primalxml powershell helpwriter wmi explorer powershell modulemanager,sapien devops suite offers current versions sapien technologies desktop software tools primalscript powershell studio versionrecall primalsql primalxml powershell helpwriter wmi explorer powershell modulemanager,"['sapien', 'devops', 'suite', 'offers', 'current', 'versions', 'sapien', 'technologies', 'desktop', 'software', 'tools', 'primalscript', 'powershell', 'studio', 'versionrecall', 'primalsql', 'primalxml', 'powershell', 'helpwriter', 'wmi', 'explorer', 'powershell', 'modulemanager']",0.05,0,"(S
  sapien/NN
  devops/NNS
  suite/VBP
  offers/NNS
  current/JJ
  versions/NNS
  sapien/NN
  technologies/NNS
  desktop/VBP
  software/NN
  tools/NNS
  primalscript/VBP
  powershell/NN
  studio/NN
  versionrecall/NN
  primalsql/NN
  primalxml/NN
  powershell/VBP
  helpwriter/JJR
  wmi/JJ
  explorer/NN
  powershell/NN
  modulemanager/NN)","[('sapien', 'NN'), ('devops', 'NNS'), ('suite', 'VBP'), ('offers', 'NNS'), ('current', 'JJ'), ('versions', 'NNS'), ('sapien', 'NN'), ('technologies', 'NNS'), ('desktop', 'VBP'), ('software', 'NN'), ('tools', 'NNS'), ('primalscript', 'VBP'), ('powershell', 'NN'), ('studio', 'NN'), ('versionrecall', 'NN'), ('primalsql', 'NN'), ('primalxml', 'NN'), ('powershell', 'VBP'), ('helpwriter', 'JJR'), ('wmi', 'JJ'), ('explorer', 'NN'), ('powershell', 'NN'), ('modulemanager', 'NN')]"
Scandit SDK,sdk transforms smartphones tablets wearable devices enterprisegrade barcode scanners advanced technology leverages computing power common mobile devices deliver unprecedented scanning speed accuracy principal highperformance easytouse features software brings enterprisegrade application,sdk transforms smartphones tablets wearable devices enterprisegrade barcode scanners advanced technology leverages computing power common mobile devices deliver unprecedented scanning speed accuracy principal highperformance easytouse features software brings enterprisegrade application,"['sdk', 'transforms', 'smartphones', 'tablets', 'wearable', 'devices', 'enterprisegrade', 'barcode', 'scanners', 'advanced', 'technology', 'leverages', 'computing', 'power', 'common', 'mobile', 'devices', 'deliver', 'unprecedented', 'scanning', 'speed', 'accuracy', 'principal', 'highperformance', 'easytouse', 'features', 'software', 'brings', 'enterprisegrade', 'application']",0.2333333333333333,0,"(S
  sdk/NN
  transforms/NNS
  smartphones/VBP
  tablets/NNS
  wearable/JJ
  devices/NNS
  enterprisegrade/VBD
  barcode/NN
  scanners/NNS
  advanced/VBD
  technology/NN
  leverages/NNS
  computing/VBG
  power/NN
  common/JJ
  mobile/JJ
  devices/NNS
  deliver/RB
  unprecedented/JJ
  scanning/VBG
  speed/NN
  accuracy/NN
  principal/JJ
  highperformance/NN
  easytouse/NN
  features/NNS
  software/NN
  brings/VBZ
  enterprisegrade/JJ
  application/NN)","[('sdk', 'NN'), ('transforms', 'NNS'), ('smartphones', 'VBP'), ('tablets', 'NNS'), ('wearable', 'JJ'), ('devices', 'NNS'), ('enterprisegrade', 'VBD'), ('barcode', 'NN'), ('scanners', 'NNS'), ('advanced', 'VBD'), ('technology', 'NN'), ('leverages', 'NNS'), ('computing', 'VBG'), ('power', 'NN'), ('common', 'JJ'), ('mobile', 'JJ'), ('devices', 'NNS'), ('deliver', 'RB'), ('unprecedented', 'JJ'), ('scanning', 'VBG'), ('speed', 'NN'), ('accuracy', 'NN'), ('principal', 'JJ'), ('highperformance', 'NN'), ('easytouse', 'NN'), ('features', 'NNS'), ('software', 'NN'), ('brings', 'VBZ'), ('enterprisegrade', 'JJ'), ('application', 'NN')]"
